Well,Sample ID,Range,ng/uL,% Total,nmole/L,Avg. Size,%CV,Size Threshold (b.p.),DQN
G4:,,150 bp to 260 bp,0.0001,2.8,0.0008,220,12.25,300,9.6
G4:,,200 bp to 4000 bp,0.0033,89.9,0.0026,2071,51.98,300,9.6
G4:,,650 bp to 4000 bp,0.0029,79.0,0.0021,2315,39.48,300,9.6
G5:,,100 bp to 150 bp,0.0000,1.5,0.0005,119,13.53,300,9.4
G5:,,150 bp to 260 bp,0.0001,2.2,0.0005,198,10.19,300,9.4
G5:,,200 bp to 4000 bp,0.0024,90.4,0.0018,2170,44.83,300,9.4
G5:,,650 bp to 4000 bp,0.0022,83.2,0.0016,2327,36.48,300,9.4
G6:,,100 bp to 150 bp,0.0000,0.1,0.0001,112,12.32,300,9.6
G6:,,150 bp to 260 bp,0.0000,0.9,0.0003,232,10.21,300,9.6
G6:,,200 bp to 4000 bp,0.0048,92.9,0.0044,1823,57.75,300,9.6
G6:,,650 bp to 4000 bp,0.0041,77.7,0.0032,2101,43.94,300,9.6
G7:,,100 bp to 150 bp,0.0000,0.0,NaN,NaN,NaN,300,9.7
G7:,,150 bp to 260 bp,0.0001,1.1,0.0005,237,3.96,300,9.7
G7:,,200 bp to 4000 bp,0.0056,92.1,0.0062,1493,70.07,300,9.7
G7:,,650 bp to 4000 bp,0.0040,65.1,0.0034,1936,48.40,300,9.7
G8:,,100 bp to 150 bp,0.0000,0.2,0.0001,125,13.45,300,9.6
G8:,,150 bp to 260 bp,0.0001,1.6,0.0006,229,13.41,300,9.6
G8:,,200 bp to 4000 bp,0.0048,94.6,0.0047,1661,65.72,300,9.6
G8:,,650 bp to 4000 bp,0.0034,68.5,0.0027,2130,43.09,300,9.6
G9:,,100 bp to 150 bp,0.0000,0.0,0.0000,137,0.28,300,9.9
G9:,,150 bp to 260 bp,0.0000,0.0,0.0000,223,0.81,300,9.9
G9:,,200 bp to 4000 bp,0.0048,92.9,0.0044,1789,58.27,300,9.9
G9:,,650 bp to 4000 bp,0.0042,80.8,0.0035,1989,48.93,300,9.9
G10:,,100 bp to 150 bp,0.0000,0.5,0.0003,127,12.37,300,9.1
G10:,,150 bp to 260 bp,0.0001,2.6,0.0009,206,15.03,300,9.1
G10:,,200 bp to 4000 bp,0.0037,89.9,0.0032,1865,59.40,300,9.1
G10:,,650 bp to 4000 bp,0.0029,71.1,0.0021,2256,39.84,300,9.1
G11:,,100 bp to 150 bp,0.0000,0.0,NaN,NaN,NaN,300,10.0
G11:,,150 bp to 260 bp,0.0000,0.0,NaN,NaN,NaN,300,10.0
G11:,,200 bp to 4000 bp,0.0031,93.7,0.0025,2065,45.91,300,10.0
G11:,,650 bp to 4000 bp,0.0030,89.9,0.0023,2132,42.61,300,10.0
G12:,,100 bp to 150 bp,0.0002,3.6,0.0023,128,9.98,300,8.0
G12:,,150 bp to 260 bp,0.0006,11.6,0.0045,207,15.00,300,8.0
G12:,,200 bp to 4000 bp,0.0042,85.6,0.0040,1703,65.65,300,8.0
G12:,,650 bp to 4000 bp,0.0032,66.5,0.0025,2095,45.79,300,8.0
H1:,,100 bp to 150 bp,0.0000,0.0,NaN,NaN,NaN,300,10.0
H1:,,150 bp to 260 bp,0.0000,0.0,NaN,NaN,NaN,300,10.0
H1:,,200 bp to 4000 bp,0.0035,92.8,0.0029,1980,48.86,300,10.0
H1:,,650 bp to 4000 bp,0.0034,90.5,0.0028,2018,46.99,300,10.0
H2:,,100 bp to 150 bp,0.0000,0.0,NaN,NaN,NaN,300,9.7
H2:,,150 bp to 260 bp,0.0001,0.9,0.0004,240,6.01,300,9.7
H2:,,200 bp to 4000 bp,0.0065,95.3,0.0075,1442,72.39,300,9.7
H2:,,650 bp to 4000 bp,0.0045,66.0,0.0040,1880,51.46,300,9.7
H3:,,100 bp to 150 bp,0.0000,0.0,0.0000,134,0.00,300,9.0
H3:,,150 bp to 260 bp,0.0003,6.2,0.0020,218,10.34,300,9.0
H3:,,200 bp to 4000 bp,0.0041,94.8,0.0038,1745,61.92,300,9.0
H3:,,650 bp to 4000 bp,0.0034,78.3,0.0027,2043,46.42,300,9.0
H4:,,100 bp to 150 bp,0.0001,1.4,0.0010,127,12.99,300,9.0
H4:,,150 bp to 260 bp,0.0004,6.9,0.0031,208,14.08,300,9.0
H4:,,200 bp to 4000 bp,0.0052,89.6,0.0049,1726,62.48,300,9.0
H4:,,650 bp to 4000 bp,0.0042,72.3,0.0034,2037,47.43,300,9.0
H5:,,100 bp to 150 bp,0.0000,0.0,NaN,NaN,NaN,300,9.9
H5:,,150 bp to 260 bp,0.0000,0.0,0.0000,228,0.00,300,9.9
H5:,,200 bp to 4000 bp,0.0054,94.9,0.0051,1726,59.83,300,9.9
H5:,,650 bp to 4000 bp,0.0045,79.6,0.0038,1968,48.33,300,9.9
H6:,,100 bp to 150 bp,0.0000,0.1,0.0001,130,4.85,300,9.1
H6:,,150 bp to 260 bp,0.0002,3.9,0.0013,228,10.94,300,9.1
H6:,,200 bp to 4000 bp,0.0045,94.5,0.0044,1686,68.98,300,9.1
H6:,,650 bp to 4000 bp,0.0032,67.5,0.0024,2205,43.92,300,9.1
H7:,,100 bp to 150 bp,0.0000,0.1,0.0000,118,8.86,300,9.0
H7:,,150 bp to 260 bp,0.0000,1.4,0.0002,224,8.15,300,9.0
H7:,,200 bp to 4000 bp,0.0017,89.0,0.0014,2118,47.23,300,9.0
H7:,,650 bp to 4000 bp,0.0016,82.0,0.0012,2275,38.89,300,9.0
H8:,,100 bp to 150 bp,0.0000,0.5,0.0003,128,7.49,300,9.5
H8:,,150 bp to 260 bp,0.0001,2.3,0.0008,212,17.35,300,9.5
H8:,,200 bp to 4000 bp,0.0042,92.5,0.0036,1909,55.43,300,9.5
H8:,,650 bp to 4000 bp,0.0036,80.9,0.0028,2123,44.96,300,9.5
H9:,,100 bp to 150 bp,0.0000,0.0,NaN,NaN,NaN,300,9.9
H9:,,150 bp to 260 bp,0.0000,0.0,0.0000,240,0.16,300,9.9
H9:,,200 bp to 4000 bp,0.0026,91.9,0.0019,2230,40.69,300,9.9
H9:,,650 bp to 4000 bp,0.0025,89.6,0.0018,2276,38.31,300,9.9
H10:,,100 bp to 150 bp,0.0000,0.7,0.0003,123,6.02,300,8.9
H10:,,150 bp to 260 bp,0.0002,5.3,0.0015,198,19.74,300,8.9
H10:,,200 bp to 4000 bp,0.0030,90.1,0.0025,2023,55.43,300,8.9
H10:,,650 bp to 4000 bp,0.0025,74.2,0.0017,2386,37.12,300,8.9
H11:,,100 bp to 150 bp,0.0000,1.4,0.0005,126,15.78,300,9.0
H11:,,150 bp to 260 bp,0.0001,4.5,0.0012,184,18.98,300,9.0
H11:,,200 bp to 4000 bp,0.0026,85.7,0.0022,2023,53.30,300,9.0
H11:,,650 bp to 4000 bp,0.0023,75.3,0.0017,2260,41.61,300,9.0
H12:,,100 bp to 150 bp,0.0621,3.0,0.9715,105,10.12,300,8.5
H12:,,150 bp to 260 bp,0.1377,6.6,1.1285,201,6.04,300,8.5
H12:,,200 bp to 4000 bp,1.9042,91.5,3.4465,909,68.65,300,8.5
H12:,,650 bp to 4000 bp,1.0918,52.4,1.4236,1262,48.64,300,8.5
