Well,Sample ID,Range,ng/uL,% Total,nmole/L,Avg. Size,%CV,Size Threshold (b.p.),DQN
G2,W14241174915,100 bp to 160 bp,0.0001,0.2,0.0007,148,2.65,300,6.5
G2,W14241174915,160 bp to 3000 bp,0.0294,83.3,0.0923,523,60.58,300,6.5
G2,W14241174915,100 bp to 3000 bp,0.0294,83.5,0.0926,523,60.71,300,6.5
G2,W14241174915,1000 bp to 3000 bp,0.0021,5.9,0.0026,1338,30.12,300,6.5
G3,W14241175950,100 bp to 160 bp,0.1160,60.6,1.3990,136,6.23,300,2.1
G3,W14241175950,160 bp to 3000 bp,0.0669,35.0,0.2888,381,64.18,300,2.1
G3,W14241175950,100 bp to 3000 bp,0.1827,95.5,1.3242,227,83.87,300,2.1
G3,W14241175950,1000 bp to 3000 bp,0.0009,0.5,0.0008,1890,30.07,300,2.1
G4,SampG4,100 bp to 160 bp,0.0011,29.1,0.0137,128,4.14,300,6.5
G4,SampG4,160 bp to 3000 bp,0.0018,49.2,0.0019,1537,59.57,300,6.5
G4,SampG4,100 bp to 3000 bp,0.0029,78.2,0.0047,1016,97.95,300,6.5
G4,SampG4,1000 bp to 3000 bp,0.0012,33.5,0.0010,2093,24.07,300,6.5
G5,SampG5,100 bp to 160 bp,0.0000,1.1,0.0003,159,0.70,300,9.6
G5,SampG5,160 bp to 3000 bp,0.0020,74.9,0.0019,1676,43.04,300,9.6
G5,SampG5,100 bp to 3000 bp,0.0020,75.8,0.0020,1658,44.38,300,9.6
G5,SampG5,1000 bp to 3000 bp,0.0017,63.4,0.0014,1890,29.56,300,9.6
G6,SampG6,100 bp to 160 bp,0.0000,0.7,0.0002,159,1.04,300,9.8
G6,SampG6,160 bp to 3000 bp,0.0023,73.9,0.0022,1691,41.20,300,9.8
G6,SampG6,100 bp to 3000 bp,0.0023,74.4,0.0023,1681,41.95,300,9.8
G6,SampG6,1000 bp to 3000 bp,0.0019,61.0,0.0016,1904,29.54,300,9.8
G7,SampG7,100 bp to 160 bp,0.0002,2.9,0.0021,155,3.45,300,9.2
G7,SampG7,160 bp to 3000 bp,0.0061,89.6,0.0123,821,80.38,300,9.2
G7,SampG7,100 bp to 3000 bp,0.0063,92.4,0.0130,802,82.36,300,9.2
G7,SampG7,1000 bp to 3000 bp,0.0013,19.2,0.0011,1965,28.03,300,9.2
G8,SampG8,100 bp to 160 bp,0.0000,0.0,0.0000,135,10.03,300,9.7
G8,SampG8,160 bp to 3000 bp,0.0019,78.0,0.0021,1508,54.73,300,9.7
G8,SampG8,100 bp to 3000 bp,0.0019,78.1,0.0021,1507,54.79,300,9.7
G8,SampG8,1000 bp to 3000 bp,0.0013,54.6,0.0011,1957,27.48,300,9.7
G9,SampG9,100 bp to 160 bp,0.0000,0.0,NaN,NaN,NaN,300,10.0
G9,SampG9,160 bp to 3000 bp,0.0019,68.4,0.0018,1773,36.31,300,10.0
G9,SampG9,100 bp to 3000 bp,0.0019,68.4,0.0018,1773,36.31,300,10.0
G9,SampG9,1000 bp to 3000 bp,0.0017,61.0,0.0015,1902,29.29,300,10.0
G10,SampG10,100 bp to 160 bp,0.0000,0.0,NaN,NaN,NaN,300,9.0
G10,SampG10,160 bp to 3000 bp,0.0025,79.7,0.0033,1250,72.65,300,9.0
G10,SampG10,100 bp to 3000 bp,0.0025,79.7,0.0033,1250,72.65,300,9.0
G10,SampG10,1000 bp to 3000 bp,0.0014,43.7,0.0011,1985,27.28,300,9.0
G11,SampG11,100 bp to 160 bp,0.0000,0.0,NaN,NaN,NaN,300,9.1
G11,SampG11,160 bp to 3000 bp,0.0037,84.0,0.0053,1134,73.74,300,9.1
G11,SampG11,100 bp to 3000 bp,0.0037,84.0,0.0053,1134,73.74,300,9.1
G11,SampG11,1000 bp to 3000 bp,0.0018,40.2,0.0015,1895,29.18,300,9.1
G12,SampG12,100 bp to 160 bp,0.0005,4.6,0.0055,138,11.45,300,6.4
G12,SampG12,160 bp to 3000 bp,0.0087,86.4,0.0209,685,101.64,300,6.4
G12,SampG12,100 bp to 3000 bp,0.0091,90.9,0.0229,658,104.73,300,6.4
G12,SampG12,1000 bp to 3000 bp,0.0018,18.0,0.0016,1907,29.34,300,6.4
H1,W01241174753,100 bp to 160 bp,0.0549,3.1,0.6272,144,9.71,300,5.3
H1,W01241174753,160 bp to 3000 bp,1.6958,96.7,7.8158,357,52.56,300,5.3
H1,W01241174753,100 bp to 3000 bp,1.7485,99.8,8.2081,350,53.75,300,5.3
H1,W01241174753,1000 bp to 3000 bp,0.0170,1.0,0.0180,1558,33.65,300,5.3
H2,W14241174916,100 bp to 160 bp,0.0000,0.0,0.0000,158,2.36,300,7.6
H2,W14241174916,160 bp to 3000 bp,0.0240,99.4,0.0731,541,63.56,300,7.6
H2,W14241174916,100 bp to 3000 bp,0.0240,99.4,0.0731,541,63.56,300,7.6
H2,W14241174916,1000 bp to 3000 bp,0.0023,9.5,0.0028,1338,26.67,300,7.6
H3,W14241175954,100 bp to 160 bp,0.0020,0.1,0.0226,143,6.28,300,8.4
H3,W14241175954,160 bp to 3000 bp,1.5257,99.8,6.2186,404,57.13,300,8.4
H3,W14241175954,100 bp to 3000 bp,1.5276,99.9,6.2317,403,57.19,300,8.4
H3,W14241175954,1000 bp to 3000 bp,0.0377,2.5,0.0379,1636,29.93,300,8.4
H4,SampH4,100 bp to 160 bp,0.0000,0.1,0.0001,144,11.30,300,7.2
H4,SampH4,160 bp to 3000 bp,0.0063,88.4,0.0127,819,97.90,300,7.2
H4,SampH4,100 bp to 3000 bp,0.0063,88.5,0.0128,819,97.96,300,7.2
H4,SampH4,1000 bp to 3000 bp,0.0018,24.6,0.0015,1992,28.21,300,7.2
H5,SampH5,100 bp to 160 bp,0.0000,0.5,0.0006,124,7.86,300,8.3
H5,SampH5,160 bp to 3000 bp,0.0093,89.7,0.0190,801,91.40,300,8.3
H5,SampH5,100 bp to 3000 bp,0.0093,90.2,0.0192,798,91.76,300,8.3
H5,SampH5,1000 bp to 3000 bp,0.0026,25.0,0.0023,1854,30.36,300,8.3
H6,SampH6,100 bp to 160 bp,0.0001,1.0,0.0015,127,11.31,300,8.3
H6,SampH6,160 bp to 3000 bp,0.0106,89.3,0.0216,804,85.10,300,8.3
H6,SampH6,100 bp to 3000 bp,0.0107,90.3,0.0221,797,85.91,300,8.3
H6,SampH6,1000 bp to 3000 bp,0.0026,22.0,0.0023,1847,30.50,300,8.3
H7,SampH7,100 bp to 160 bp,0.0002,1.6,0.0020,131,1.55,300,9.0
H7,SampH7,160 bp to 3000 bp,0.0090,88.6,0.0146,1015,70.63,300,9.0
H7,SampH7,100 bp to 3000 bp,0.0092,90.2,0.0151,999,72.08,300,9.0
H7,SampH7,1000 bp to 3000 bp,0.0038,37.6,0.0037,1704,32.85,300,9.0
H8,SampH8,100 bp to 160 bp,0.0001,1.3,0.0007,116,0.91,300,9.7
H8,SampH8,160 bp to 3000 bp,0.0033,85.6,0.0045,1236,60.01,300,9.7
H8,SampH8,100 bp to 3000 bp,0.0034,86.9,0.0046,1218,61.45,300,9.7
H8,SampH8,1000 bp to 3000 bp,0.0016,39.7,0.0013,1899,29.28,300,9.7
H9,SampH9,100 bp to 160 bp,0.0002,2.5,0.0023,139,4.88,300,9.3
H9,SampH9,160 bp to 3000 bp,0.0064,82.5,0.0086,1229,58.51,300,9.3
H9,SampH9,100 bp to 3000 bp,0.0066,84.9,0.0091,1197,61.11,300,9.3
H9,SampH9,1000 bp to 3000 bp,0.0037,47.2,0.0035,1746,28.76,300,9.3
H10,SampH10,100 bp to 160 bp,0.0100,12.2,0.1277,129,13.51,300,5.6
H10,SampH10,160 bp to 3000 bp,0.0642,77.7,0.1819,581,83.56,300,5.6
H10,SampH10,100 bp to 3000 bp,0.0741,89.7,0.2345,520,91.72,300,5.6
H10,SampH10,1000 bp to 3000 bp,0.0089,10.8,0.0093,1574,33.46,300,5.6
H11,SampH11,100 bp to 160 bp,0.1177,3.9,1.8283,106,11.69,300,8.7
H11,SampH11,160 bp to 3000 bp,2.7034,89.9,5.0916,874,62.53,300,8.7
H11,SampH11,100 bp to 3000 bp,2.8209,93.9,5.5169,842,66.14,300,8.7
H11,SampH11,1000 bp to 3000 bp,0.9612,32.0,1.0809,1464,31.02,300,8.7
H12,SampH12,,,,,,,,
